experiment,pipeline,strategy,P,fold_id,model,hyperparams,task_id,subject_acc,n_subjects_fold,epoch_acc,n_epochs_fold,subject_minus_epoch
ANOVA_L_6_SCZ,FTest,Random-50,6,sub-2_sub-7_sub-14_sub-19_sub-23_sub-25,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",task_KNN_16_6676,0.8333333333333334,6,0.595220497659522,4059,0.23811283567381136
ANOVA_L_6_SCZ,FTest,Random-50,6,sub-2_sub-7_sub-14_sub-19_sub-23_sub-25,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",task_KNN_16_3978,0.8333333333333334,6,0.5900468095590047,4059,0.2432865237743287
ANOVA_L_6_SCZ,FTest,Random-50,6,sub-2_sub-7_sub-14_sub-19_sub-23_sub-25,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",task_KNN_16_9872,0.8333333333333334,6,0.5703375215570338,4059,0.2629958117762996
ANOVA_L_6_SCZ,FTest,Random-50,6,sub-3_sub-4_sub-12_sub-16_sub-25_sub-26,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",task_KNN_22_3978,0.8333333333333334,6,0.6341638715860086,4174,0.19916946174732475
ANOVA_L_6_SCZ,FTest,Random-50,6,sub-3_sub-4_sub-12_sub-16_sub-25_sub-26,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",task_KNN_22_9872,0.8333333333333334,6,0.5821753713464303,4174,0.2511579619869031
ANOVA_L_6_SCZ,FTest,Random-50,6,sub-3_sub-4_sub-12_sub-16_sub-25_sub-26,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",task_KNN_22_6676,0.8333333333333334,6,0.6456636320076665,4174,0.18766970132566685
ANOVA_L_6_SCZ,FTest,Random-50,6,sub-1_sub-2_sub-11_sub-18_sub-19_sub-26,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",task_KNN_0_6676,0.5,6,0.5468068735573224,3899,-0.04680687355732238
ANOVA_L_6_SCZ,FTest,Random-50,6,sub-1_sub-2_sub-11_sub-18_sub-19_sub-26,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",task_KNN_0_9872,0.5,6,0.5432162092844319,3899,-0.04321620928443193
ANOVA_L_6_SCZ,FTest,Random-50,6,sub-1_sub-2_sub-11_sub-18_sub-19_sub-26,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",task_KNN_0_3978,0.5,6,0.5416773531674789,3899,-0.04167735316747889
ANOVA_L_6_SCZ,FTest,Random-50,6,sub-4_sub-9_sub-11_sub-15_sub-20_sub-27,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",task_KNN_37_6676,0.5,6,0.49181237857341104,3603,0.008187621426588965
ANOVA_L_6_SCZ,FTest,Random-50,6,sub-4_sub-9_sub-11_sub-15_sub-20_sub-27,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",task_KNN_37_3978,0.5,6,0.49375520399666945,3603,0.006244796003330555
ANOVA_L_6_SCZ,FTest,Random-50,6,sub-4_sub-9_sub-11_sub-15_sub-20_sub-27,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",task_KNN_37_9872,0.5,6,0.49597557590896474,3603,0.004024424091035261
ANOVA_L_6_SCZ,FTest,Random-50,6,sub-3_sub-9_sub-13_sub-16_sub-23_sub-25,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",task_KNN_31_6676,0.6666666666666666,6,0.5680335507921714,4292,0.09863311587449519
ANOVA_L_6_SCZ,FTest,Random-50,6,sub-3_sub-9_sub-13_sub-16_sub-23_sub-25,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",task_KNN_31_3978,0.8333333333333334,6,0.5615097856477167,4292,0.2718235476856167
ANOVA_L_6_SCZ,FTest,Random-50,6,sub-3_sub-9_sub-13_sub-16_sub-23_sub-25,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",task_KNN_31_9872,0.8333333333333334,6,0.543336439888164,4292,0.2899968934451693
ANOVA_L_6_SCZ,FTest,Random-50,6,sub-5_sub-11_sub-12_sub-16_sub-25_sub-28,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",task_KNN_40_6676,0.8333333333333334,6,0.6332338765205416,4357,0.20009945681279173
ANOVA_L_6_SCZ,FTest,Random-50,6,sub-5_sub-11_sub-12_sub-16_sub-25_sub-28,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",task_KNN_40_9872,0.8333333333333334,6,0.5946752352536149,4357,0.2386580980797185
ANOVA_L_6_SCZ,FTest,Random-50,6,sub-5_sub-11_sub-12_sub-16_sub-25_sub-28,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",task_KNN_40_3978,0.8333333333333334,6,0.6270369520312141,4357,0.20629638130211925
ANOVA_L_6_SCZ,FTest,Random-50,6,sub-5_sub-7_sub-11_sub-20_sub-22_sub-25,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",task_KNN_42_3978,0.6666666666666666,6,0.5458125492255185,3809,0.12085411744114816
ANOVA_L_6_SCZ,FTest,Random-50,6,sub-5_sub-7_sub-11_sub-20_sub-22_sub-25,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",task_KNN_42_9872,0.6666666666666666,6,0.5324232081911263,3809,0.1342434584755403
ANOVA_L_6_SCZ,FTest,Random-50,6,sub-5_sub-7_sub-11_sub-20_sub-22_sub-25,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",task_KNN_42_6676,0.6666666666666666,6,0.5458125492255185,3809,0.12085411744114816
ANOVA_L_6_SCZ,FTest,Random-50,6,sub-5_sub-9_sub-11_sub-17_sub-18_sub-24,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",task_KNN_44_3978,0.6666666666666666,6,0.5395081109366824,3822,0.12715855572998425
ANOVA_L_6_SCZ,FTest,Random-50,6,sub-5_sub-9_sub-11_sub-17_sub-18_sub-24,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",task_KNN_44_9872,0.6666666666666666,6,0.5536368393511251,3822,0.11302982731554156
ANOVA_L_6_SCZ,FTest,Random-50,6,sub-5_sub-9_sub-11_sub-17_sub-18_sub-24,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",task_KNN_44_6676,0.6666666666666666,6,0.5303506017791733,3822,0.13631606488749337
ANOVA_L_6_SCZ,FTest,Random-50,6,sub-1_sub-4_sub-6_sub-16_sub-19_sub-21,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",task_KNN_5_9872,0.8333333333333334,6,0.5841705464346973,4081,0.24916278689863602
ANOVA_L_6_SCZ,FTest,Random-50,6,sub-1_sub-4_sub-6_sub-16_sub-19_sub-21,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",task_KNN_5_3978,0.8333333333333334,6,0.6184758637588826,4081,0.21485746957445073
ANOVA_L_6_SCZ,FTest,Random-50,6,sub-1_sub-4_sub-6_sub-16_sub-19_sub-21,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",task_KNN_5_6676,0.8333333333333334,6,0.6241117373192845,4081,0.20922159601404888
ANOVA_L_6_SCZ,FTest,Random-50,6,sub-4_sub-8_sub-13_sub-18_sub-21_sub-27,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",task_KNN_36_6676,0.8333333333333334,6,0.5945129039758196,4301,0.2388204293575138
ANOVA_L_6_SCZ,FTest,Random-50,6,sub-4_sub-8_sub-13_sub-18_sub-21_sub-27,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",task_KNN_36_9872,0.8333333333333334,6,0.5789351313647989,4301,0.25439820196853447
ANOVA_L_6_SCZ,FTest,Random-50,6,sub-4_sub-8_sub-13_sub-18_sub-21_sub-27,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",task_KNN_36_3978,0.8333333333333334,6,0.5845152290165078,4301,0.2488181043168256
ANOVA_L_6_SCZ,FTest,Random-50,6,sub-7_sub-8_sub-12_sub-15_sub-25_sub-27,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",task_KNN_49_9872,0.5,6,0.5564957690393231,4018,-0.056495769039323074
ANOVA_L_6_SCZ,FTest,Random-50,6,sub-7_sub-8_sub-12_sub-15_sub-25_sub-27,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",task_KNN_49_3978,0.5,6,0.5729218516674963,4018,-0.07292185166749632
ANOVA_L_6_SCZ,FTest,Random-50,6,sub-7_sub-8_sub-12_sub-15_sub-25_sub-27,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",task_KNN_49_6676,0.6666666666666666,6,0.5769039323046292,4018,0.08976273436203741
ANOVA_L_6_SCZ,FTest,Random-50,6,sub-1_sub-5_sub-13_sub-22_sub-23_sub-26,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",task_KNN_6_6676,0.3333333333333333,6,0.49660718773561197,3979,-0.16327385440227865
ANOVA_L_6_SCZ,FTest,Random-50,6,sub-1_sub-5_sub-13_sub-22_sub-23_sub-26,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",task_KNN_6_9872,0.3333333333333333,6,0.4961045488816285,3979,-0.1627712155482952
ANOVA_L_6_SCZ,FTest,Random-50,6,sub-1_sub-5_sub-13_sub-22_sub-23_sub-26,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",task_KNN_6_3978,0.3333333333333333,6,0.49057552148781103,3979,-0.1572421881544777
ANOVA_L_6_SCZ,FTest,Random-50,6,sub-2_sub-9_sub-10_sub-15_sub-21_sub-27,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",task_KNN_19_3978,0.5,6,0.4260785264178381,4126,0.07392147358216189
ANOVA_L_6_SCZ,FTest,Random-50,6,sub-2_sub-9_sub-10_sub-15_sub-21_sub-27,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",task_KNN_19_9872,0.3333333333333333,6,0.46437227338826953,4126,-0.13103894005493621
ANOVA_L_6_SCZ,FTest,Random-50,6,sub-2_sub-9_sub-10_sub-15_sub-21_sub-27,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",task_KNN_19_6676,0.5,6,0.4127484246243335,4126,0.08725157537566652
ANOVA_L_6_SCZ,FTest,Random-50,6,sub-1_sub-3_sub-8_sub-19_sub-26_sub-28,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",task_KNN_3_9872,0.5,6,0.519860104921309,4003,-0.019860104921308963
ANOVA_L_6_SCZ,FTest,Random-50,6,sub-1_sub-3_sub-8_sub-19_sub-26_sub-28,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",task_KNN_3_3978,0.5,6,0.5151136647514364,4003,-0.015113664751436384
ANOVA_L_6_SCZ,FTest,Random-50,6,sub-1_sub-3_sub-8_sub-19_sub-26_sub-28,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",task_KNN_3_6676,0.5,6,0.5103672245815638,4003,-0.010367224581563805
ANOVA_L_6_SCZ,FTest,Random-50,6,sub-4_sub-10_sub-12_sub-18_sub-20_sub-25,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",task_KNN_33_9872,0.6666666666666666,6,0.5327829043224867,4118,0.13388376234417998
ANOVA_L_6_SCZ,FTest,Random-50,6,sub-4_sub-10_sub-12_sub-18_sub-20_sub-25,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",task_KNN_33_3978,0.6666666666666666,6,0.5259834871296746,4118,0.14068317953699205
ANOVA_L_6_SCZ,FTest,Random-50,6,sub-4_sub-10_sub-12_sub-18_sub-20_sub-25,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",task_KNN_33_6676,0.6666666666666666,6,0.5216124332200097,4118,0.1450542334466569
ANOVA_L_6_SCZ,FTest,Random-50,6,sub-3_sub-9_sub-12_sub-22_sub-24_sub-28,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",task_KNN_30_6676,0.5,6,0.43696608853222885,3863,0.06303391146777115
ANOVA_L_6_SCZ,FTest,Random-50,6,sub-3_sub-9_sub-12_sub-22_sub-24_sub-28,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",task_KNN_30_9872,0.5,6,0.46078177582190005,3863,0.03921822417809995
ANOVA_L_6_SCZ,FTest,Random-50,6,sub-3_sub-9_sub-12_sub-22_sub-24_sub-28,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",task_KNN_30_3978,0.5,6,0.4517214600051773,3863,0.04827853999482268
ANOVA_L_6_SCZ,FTest,Random-50,6,sub-2_sub-7_sub-14_sub-20_sub-24_sub-28,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",task_KNN_17_6676,0.5,6,0.50107469102633,3722,-0.0010746910263299547
ANOVA_L_6_SCZ,FTest,Random-50,6,sub-2_sub-7_sub-14_sub-20_sub-24_sub-28,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",task_KNN_17_9872,0.5,6,0.5053734551316497,3722,-0.005373455131649663
ANOVA_L_6_SCZ,FTest,Random-50,6,sub-2_sub-7_sub-14_sub-20_sub-24_sub-28,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",task_KNN_17_3978,0.5,6,0.5053734551316497,3722,-0.005373455131649663
ANOVA_L_6_SCZ,FTest,Random-50,6,sub-2_sub-11_sub-14_sub-20_sub-21_sub-28,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",task_KNN_11_6676,0.6666666666666666,6,0.5404868355688028,4026,0.1261798310978638
ANOVA_L_6_SCZ,FTest,Random-50,6,sub-2_sub-11_sub-14_sub-20_sub-21_sub-28,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",task_KNN_11_9872,0.5,6,0.5235966219572777,4026,-0.02359662195727774
ANOVA_L_6_SCZ,FTest,Random-50,6,sub-2_sub-11_sub-14_sub-20_sub-21_sub-28,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",task_KNN_11_3978,0.6666666666666666,6,0.5327868852459017,4026,0.13387978142076495
ANOVA_L_6_SCZ,FTest,Random-50,6,sub-3_sub-9_sub-13_sub-17_sub-22_sub-25,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",task_KNN_32_3978,0.6666666666666666,6,0.5792637114951165,3993,0.08740295517155017
ANOVA_L_6_SCZ,FTest,Random-50,6,sub-3_sub-9_sub-13_sub-17_sub-22_sub-25,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",task_KNN_32_9872,0.6666666666666666,6,0.5489606811920862,3993,0.11770598547458044
ANOVA_L_6_SCZ,FTest,Random-50,6,sub-3_sub-9_sub-13_sub-17_sub-22_sub-25,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",task_KNN_32_6676,0.6666666666666666,6,0.5857751064362635,3993,0.08089156023040311
ANOVA_L_6_SCZ,FTest,Random-50,6,sub-3_sub-5_sub-9_sub-21_sub-23_sub-24,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",task_KNN_26_6676,0.5,6,0.5047899778924098,4071,-0.004789977892409758
ANOVA_L_6_SCZ,FTest,Random-50,6,sub-3_sub-5_sub-9_sub-21_sub-23_sub-24,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",task_KNN_26_9872,0.5,6,0.5018422991893884,4071,-0.0018422991893883855
ANOVA_L_6_SCZ,FTest,Random-50,6,sub-3_sub-5_sub-9_sub-21_sub-23_sub-24,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",task_KNN_26_3978,0.5,6,0.5020879390813068,4071,-0.0020879390813067777
ANOVA_L_6_SCZ,FTest,Random-50,6,sub-3_sub-6_sub-13_sub-23_sub-27_sub-28,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",task_KNN_28_3978,0.8333333333333334,6,0.5881667831353365,4293,0.24516655019799682
ANOVA_L_6_SCZ,FTest,Random-50,6,sub-3_sub-6_sub-13_sub-23_sub-27_sub-28,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",task_KNN_28_9872,0.8333333333333334,6,0.5634754251106452,4293,0.2698579082226882
ANOVA_L_6_SCZ,FTest,Random-50,6,sub-3_sub-6_sub-13_sub-23_sub-27_sub-28,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",task_KNN_28_6676,0.8333333333333334,6,0.5960866526904263,4293,0.2372466806429071
ANOVA_L_6_SCZ,FTest,Random-50,6,sub-1_sub-6_sub-10_sub-15_sub-16_sub-22,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",task_KNN_7_6676,0.5,6,0.5348297213622291,3876,-0.03482972136222906
ANOVA_L_6_SCZ,FTest,Random-50,6,sub-1_sub-6_sub-10_sub-15_sub-16_sub-22,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",task_KNN_7_3978,0.5,6,0.5415376676986584,3876,-0.04153766769865841
ANOVA_L_6_SCZ,FTest,Random-50,6,sub-1_sub-6_sub-10_sub-15_sub-16_sub-22,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",task_KNN_7_9872,0.5,6,0.5386996904024768,3876,-0.03869969040247678
ANOVA_L_6_SCZ,FTest,Random-50,6,sub-1_sub-2_sub-4_sub-16_sub-20_sub-28,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",task_KNN_2_3978,0.6666666666666666,6,0.5390625,3968,0.12760416666666663
ANOVA_L_6_SCZ,FTest,Random-50,6,sub-1_sub-2_sub-4_sub-16_sub-20_sub-28,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",task_KNN_2_9872,0.6666666666666666,6,0.522429435483871,3968,0.14423723118279563
ANOVA_L_6_SCZ,FTest,Random-50,6,sub-1_sub-2_sub-4_sub-16_sub-20_sub-28,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",task_KNN_2_6676,0.5,6,0.5413306451612904,3968,-0.04133064516129037
ANOVA_L_6_SCZ,FTest,Random-50,6,sub-2_sub-11_sub-12_sub-19_sub-23_sub-27,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",task_KNN_10_6676,0.5,6,0.5570007651109411,3921,-0.0570007651109411
ANOVA_L_6_SCZ,FTest,Random-50,6,sub-2_sub-11_sub-12_sub-19_sub-23_sub-27,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",task_KNN_10_3978,0.6666666666666666,6,0.5547054322876818,3921,0.11196123437898486
ANOVA_L_6_SCZ,FTest,Random-50,6,sub-2_sub-11_sub-12_sub-19_sub-23_sub-27,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",task_KNN_10_9872,0.8333333333333334,6,0.5503698036215251,3921,0.28296352971180827
ANOVA_L_6_SCZ,FTest,Random-50,6,sub-4_sub-9_sub-12_sub-23_sub-25_sub-26,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",task_KNN_39_9872,0.6666666666666666,6,0.5568776772965255,4202,0.10978898937014114
ANOVA_L_6_SCZ,FTest,Random-50,6,sub-4_sub-9_sub-12_sub-23_sub-25_sub-26,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",task_KNN_39_3978,0.6666666666666666,6,0.5704426463588768,4202,0.09622402030778987
ANOVA_L_6_SCZ,FTest,Random-50,6,sub-4_sub-9_sub-12_sub-23_sub-25_sub-26,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",task_KNN_39_6676,0.6666666666666666,6,0.5837696335078534,4202,0.08289703315881325
ANOVA_L_6_SCZ,FTest,Random-50,6,sub-6_sub-10_sub-14_sub-16_sub-18_sub-26,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",task_KNN_45_9872,0.5,6,0.5189448441247002,4170,-0.01894484412470021
ANOVA_L_6_SCZ,FTest,Random-50,6,sub-6_sub-10_sub-14_sub-16_sub-18_sub-26,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",task_KNN_45_3978,0.5,6,0.5052757793764988,4170,-0.005275779376498813
ANOVA_L_6_SCZ,FTest,Random-50,6,sub-6_sub-10_sub-14_sub-16_sub-18_sub-26,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",task_KNN_45_6676,0.5,6,0.49664268585131893,4170,0.0033573141486810676
ANOVA_L_6_SCZ,FTest,Random-50,6,sub-1_sub-4_sub-11_sub-16_sub-19_sub-27,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",task_KNN_4_3978,0.5,6,0.5510464522715671,3918,-0.05104645227156712
ANOVA_L_6_SCZ,FTest,Random-50,6,sub-1_sub-4_sub-11_sub-16_sub-19_sub-27,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",task_KNN_4_9872,0.5,6,0.5484941296579887,3918,-0.048494129657988716
ANOVA_L_6_SCZ,FTest,Random-50,6,sub-1_sub-4_sub-11_sub-16_sub-19_sub-27,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",task_KNN_4_6676,0.5,6,0.5523226135783563,3918,-0.052322613578356325
ANOVA_L_6_SCZ,FTest,Random-50,6,sub-1_sub-6_sub-10_sub-18_sub-23_sub-24,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",task_KNN_8_3978,0.3333333333333333,6,0.46869671132764923,4105,-0.13536337799431591
ANOVA_L_6_SCZ,FTest,Random-50,6,sub-1_sub-6_sub-10_sub-18_sub-23_sub-24,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",task_KNN_8_9872,0.3333333333333333,6,0.48989037758830695,4105,-0.15655704425497363
ANOVA_L_6_SCZ,FTest,Random-50,6,sub-1_sub-6_sub-10_sub-18_sub-23_sub-24,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",task_KNN_8_6676,0.3333333333333333,6,0.4540803897685749,4105,-0.12074705643524158
ANOVA_L_6_SCZ,FTest,Random-50,6,sub-4_sub-5_sub-9_sub-18_sub-22_sub-25,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",task_KNN_34_3978,0.6666666666666666,6,0.5316943841889612,4149,0.13497228247770543
ANOVA_L_6_SCZ,FTest,Random-50,6,sub-4_sub-5_sub-9_sub-18_sub-22_sub-25,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",task_KNN_34_9872,0.8333333333333334,6,0.5500120510966497,4149,0.2833212822366836
ANOVA_L_6_SCZ,FTest,Random-50,6,sub-4_sub-5_sub-9_sub-18_sub-22_sub-25,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",task_KNN_34_6676,0.6666666666666666,6,0.5326584719209448,4149,0.1340081947457218
ANOVA_L_6_SCZ,FTest,Random-50,6,sub-5_sub-8_sub-9_sub-15_sub-23_sub-25,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",task_KNN_43_9872,0.8333333333333334,6,0.568031380240255,4079,0.26530195309307836
ANOVA_L_6_SCZ,FTest,Random-50,6,sub-5_sub-8_sub-9_sub-15_sub-23_sub-25,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",task_KNN_43_3978,0.8333333333333334,6,0.586908556018632,4079,0.24642477731470136
ANOVA_L_6_SCZ,FTest,Random-50,6,sub-5_sub-8_sub-9_sub-15_sub-23_sub-25,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",task_KNN_43_6676,0.8333333333333334,6,0.5883795047805834,4079,0.24495382855274994
ANOVA_L_6_SCZ,FTest,Random-50,6,sub-7_sub-10_sub-12_sub-20_sub-21_sub-24,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",task_KNN_47_6676,0.5,6,0.5019435086810055,3859,-0.001943508681005457
ANOVA_L_6_SCZ,FTest,Random-50,6,sub-7_sub-10_sub-12_sub-20_sub-21_sub-24,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",task_KNN_47_3978,0.5,6,0.5045348535890127,3859,-0.004534853589012733
ANOVA_L_6_SCZ,FTest,Random-50,6,sub-7_sub-10_sub-12_sub-20_sub-21_sub-24,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",task_KNN_47_9872,0.5,6,0.5024617776626069,3859,-0.002461777662606912
ANOVA_L_6_SCZ,FTest,Random-50,6,sub-3_sub-10_sub-11_sub-18_sub-23_sub-26,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",task_KNN_20_6676,0.6666666666666666,6,0.5922399428707451,4201,0.07442672379592152
ANOVA_L_6_SCZ,FTest,Random-50,6,sub-3_sub-10_sub-11_sub-18_sub-23_sub-26,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",task_KNN_20_9872,0.8333333333333334,6,0.5658176624613187,4201,0.26751567087201467
ANOVA_L_6_SCZ,FTest,Random-50,6,sub-3_sub-10_sub-11_sub-18_sub-23_sub-26,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",task_KNN_20_3978,0.6666666666666666,6,0.5834325160676029,4201,0.0832341505990637
ANOVA_L_6_SCZ,FTest,Random-50,6,sub-2_sub-10_sub-13_sub-16_sub-22_sub-26,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",task_KNN_9_9872,0.5,6,0.5151289682539683,4032,-0.015128968253968256
